iter	MultiClass
2941	0.1833040856
2942	0.1832804763
2943	0.1832193552
2944	0.1831815353
2945	0.1831339256
2946	0.1831118807
2947	0.1830808876
2948	0.1830675066
2949	0.1830434588
2950	0.1830196598
2951	0.1829739464
2952	0.1829496615
2953	0.1829195217
2954	0.1828796277
2955	0.1828549873
2956	0.1828316506
2957	0.1828008115
2958	0.1827764318
2959	0.1827586537
2960	0.1827436371
2961	0.1827209049
2962	0.1826977697
2963	0.182670024
2964	0.182655126
2965	0.1826098866
2966	0.182564588
2967	0.1825262348
2968	0.1824877037
2969	0.1824666426
2970	0.1824427251
2971	0.1823935035
2972	0.182367512
2973	0.1823183259
2974	0.1822814067
2975	0.1822449379
2976	0.1822099862
2977	0.1821718581
2978	0.1821370723
2979	0.1821060555
2980	0.18206852
2981	0.1820442114
2982	0.1820199502
2983	0.1819898579
2984	0.18196709
2985	0.1819594336
2986	0.1819417622
2987	0.1818963332
2988	0.1818780455
2989	0.1818294521
2990	0.1818052264
2991	0.181766968
2992	0.1817042943
2993	0.1816693781
2994	0.1816520859
2995	0.1815961324
2996	0.1815589287
2997	0.1815368958
2998	0.1815087708
2999	0.1814656649
3000	0.1814319457
3001	0.1814100076
3002	0.1813792278
3003	0.1813402226
3004	0.1813138281
3005	0.1812888084
3006	0.1812535485
3007	0.1812315866
3008	0.1811927119
3009	0.1811654877
3010	0.1811361301
3011	0.1811155905
3012	0.181071086
3013	0.1810202525
3014	0.1809894372
3015	0.1809625211
3016	0.1809290272
3017	0.1809007245
3018	0.1808778618
3019	0.1808505191
3020	0.1808203082
3021	0.1807741326
3022	0.1807465054
3023	0.1807151804
3024	0.1807005313
3025	0.1806602106
3026	0.1806273922
3027	0.180602337
3028	0.1805621585
3029	0.1805245993
3030	0.1804823822
3031	0.1804627908
3032	0.1804297828
3033	0.1804058772
3034	0.1803878383
3035	0.1803614201
3036	0.1803236594
3037	0.1802819402
3038	0.1802418683
3039	0.1801933223
3040	0.1801739086
3041	0.1801506904
3042	0.1801191639
3043	0.1800988614
3044	0.1800821855
3045	0.1800625585
3046	0.1800276186
3047	0.1799886253
3048	0.1799559611
3049	0.1799120847
3050	0.1798877406
3051	0.1798593786
3052	0.1798263114
3053	0.1798105837
3054	0.1797825654
3055	0.1797262088
3056	0.1796923949
3057	0.1796535913
3058	0.1796468
3059	0.1796143609
3060	0.1795865797
3061	0.1795590829
3062	0.1795187385
3063	0.1794819734
3064	0.179438666
3065	0.1794229975
3066	0.1793961882
3067	0.1793763952
3068	0.1793283114
3069	0.1792862721
3070	0.1792498863
3071	0.1792287541
3072	0.179201601
3073	0.1791811444
3074	0.1791608418
3075	0.1791343998
3076	0.1791111342
3077	0.1790713943
3078	0.179037367
3079	0.1790096924
3080	0.1789845424
3081	0.1789555048
3082	0.1789325355
3083	0.1789074802
3084	0.178877779
3085	0.1788378849
3086	0.1787959997
3087	0.1787735756
3088	0.1787280756
3089	0.1786887978
3090	0.1786730702
3091	0.1786513809
3092	0.1786276886
3093	0.1786048852
3094	0.1785647542
3095	0.1785274913
3096	0.1784847527
3097	0.1784558693
3098	0.1784176582
3099	0.1783761523
3100	0.178353906
3101	0.1783208032
3102	0.1783059288
3103	0.1782762039
3104	0.1782362861
3105	0.1782023655
3106	0.1781783532
3107	0.1781632893
3108	0.1781371318
3109	0.1780890124
3110	0.1780615275
3111	0.1780263743
3112	0.1779973723
3113	0.1779675762
3114	0.1779494544
3115	0.1779355993
3116	0.1779136137
3117	0.1778864133
3118	0.1778580157
3119	0.1778261574
3120	0.1778058429
3121	0.1777661267
3122	0.1777484908
3123	0.1777286979
3124	0.177705136
3125	0.1776805785
3126	0.1776596359
3127	0.177630705
3128	0.1776161744
3129	0.1775758181
3130	0.177513654
3131	0.1774901514
3132	0.177455733
3133	0.1774391757
3134	0.1774163486
3135	0.177390037
3136	0.1773706945
3137	0.1773311441
3138	0.1773088623
3139	0.1772931701
3140	0.1772661948
3141	0.1772321439
3142	0.1771999063
3143	0.1771830408
3144	0.1771521069
3145	0.1771330962
3146	0.1770978956
3147	0.1770628964
3148	0.1770231091
3149	0.177013497
3150	0.176986901
3151	0.1769587405
3152	0.1769080374
3153	0.1768658559
3154	0.17684406
3155	0.1768140861
3156	0.176803277
3157	0.1767761358
3158	0.176759934
3159	0.1767372492
3160	0.1767129169
3161	0.1766666464
3162	0.1766291821
3163	0.1765924525
3164	0.17657279
3165	0.1765454473
3166	0.1765217076
3167	0.1764896477
3168	0.1764753305
3169	0.1764575287
3170	0.1764339905
3171	0.1764050003
3172	0.1763719568
3173	0.1763534083
3174	0.1763230907
3175	0.1763000859
3176	0.1762734187
3177	0.176239427
3178	0.1762235808
3179	0.1762090028
3180	0.1761877757
3181	0.1761588804
3182	0.1761399052
3183	0.1761018957
3184	0.1760863576
3185	0.1760587542
3186	0.1760348012
3187	0.1760161579
3188	0.1759905337
3189	0.1759625273
3190	0.1759146568
3191	0.1758835807
3192	0.1758650678
3193	0.1758336361
3194	0.1758025126
3195	0.1757884086
3196	0.1757601415
3197	0.1757364255
3198	0.1757167748
3199	0.1756830675
3200	0.1756677191
3201	0.1756367971
3202	0.175600672
3203	0.1755506444
3204	0.1755130497
3205	0.1754687822
3206	0.1754502456
3207	0.1754166095
3208	0.1754002418
3209	0.1753594944
3210	0.1753261782
3211	0.1753021897
3212	0.175277964
3213	0.1752549947
3214	0.1752386507
3215	0.1751985552
3216	0.1751449246
3217	0.1751158515
3218	0.17508922
3219	0.1750639988
3220	0.1750470385
3221	0.1750219239
3222	0.1750033755
3223	0.1749853129
3224	0.1749705097
3225	0.1749438544
3226	0.1749066982
3227	0.1748837289
3228	0.1748410259
3229	0.1748013097
3230	0.1747637268
3231	0.1747335751
3232	0.1747064695
3233	0.1746698821
3234	0.1746597368
3235	0.1746292414
3236	0.1746081211
3237	0.1745696137
3238	0.1745277878
3239	0.1745040244
3240	0.174479704
3241	0.1744550991
3242	0.1744221503
3243	0.1743833823
3244	0.1743529462
3245	0.1743214197
3246	0.1742907939
3247	0.1742709062
3248	0.1742560437
3249	0.1742028753
3250	0.1741846469
3251	0.1741539619
3252	0.1741231821
3253	0.1741029032
3254	0.1740815339
3255	0.174051643
3256	0.1740244426
3257	0.1739909012
3258	0.1739600622
3259	0.1739254778
3260	0.1739119309
3261	0.1738705909
3262	0.1738395741
3263	0.1738243205
3264	0.17379808
3265	0.1737860502
3266	0.1737558867
3267	0.1737188608
3268	0.1736944693
3269	0.17367246
3270	0.1736530463
3271	0.1736312385
3272	0.1736062544
3273	0.1735777028
3274	0.173553809
3275	0.1735112009
3276	0.1734839056
3277	0.1734625126
3278	0.1734446515
3279	0.1734207104
3280	0.1733828312
3281	0.1733724132
3282	0.1733513047
3283	0.1733269132
3284	0.1733019172
3285	0.173277573
3286	0.1732358301
3287	0.1732083807
3288	0.1731933286
3289	0.173146904
3290	0.173123757
3291	0.1731001358
3292	0.1730920764
3293	0.1730678745
3294	0.1730436015
3295	0.1730178469
3296	0.1729956954
3297	0.172980667
3298	0.1729397892
3299	0.172903439
3300	0.1728758829
3301	0.172847438
3302	0.1728260569
3303	0.1727999942
3304	0.17277277
3305	0.1727608705
3306	0.1727331367
3307	0.1726916426
3308	0.172663897
3309	0.1726433573
3310	0.1725988173
3311	0.172569436
3312	0.1725413822
3313	0.1725343776
3314	0.1725102587
3315	0.1724799292
3316	0.1724584533
3317	0.172435484
3318	0.1724186304
3319	0.172393741
3320	0.172371151
3321	0.17235777
3322	0.1723298821
3323	0.1722933896
3324	0.1722777094
3325	0.172264281
3326	0.1722300878
3327	0.1721865314
3328	0.1721697608
3329	0.1721465781
3330	0.1721318105
3331	0.1721060441
3332	0.1720773977
3333	0.1720566566
3334	0.1720384873
3335	0.1720211596
3336	0.1720012956
3337	0.1719821308
3338	0.1719481035
3339	0.1719067991
3340	0.1718867928
3341	0.1718563923
3342	0.1718321311
3343	0.1718182405
3344	0.1717995379
3345	0.1717764145
3346	0.1717453029
3347	0.1717083363
3348	0.1716887923
3349	0.1716698764
3350	0.1716545635
3351	0.1716393336
3352	0.1715981951
3353	0.1715621885
3354	0.171520813
3355	0.1715004511
3356	0.17147715
3357	0.1714463702
3358	0.171422026
3359	0.1714035842
3360	0.1713640102
3361	0.1713408631
3362	0.1713272214
3363	0.1712887259
3364	0.1712568083
3365	0.1712166891
3366	0.1711860633
3367	0.1711747683
3368	0.1711584125
3369	0.171146193
3370	0.1711150221
3371	0.1710786837
3372	0.1710363125
3373	0.1709800508
3374	0.1709586815
3375	0.1709278899
3376	0.1708926774
3377	0.1708650858
3378	0.1708438943
3379	0.1708084329
3380	0.1707851318
3381	0.1707598039
3382	0.1707424525
3383	0.1707214507
3384	0.1707008992
3385	0.170669029
3386	0.170654688
3387	0.1706364832
3388	0.1706125776
3389	0.1705915521
3390	0.1705727191
3391	0.1705342829
3392	0.1705151181
3393	0.1704781752
3394	0.1704510814
3395	0.1704198275
3396	0.1703754771
3397	0.1703468425
3398	0.1703241458
3399	0.1703025277
3400	0.1702748176
3401	0.170253709
3402	0.1702395103
3403	0.1702193262
3404	0.1701950413
3405	0.1701620333
3406	0.1701423826
3407	0.1701170785
3408	0.1700941329
3409	0.1700756437
3410	0.1700403245
3411	0.1700113107
3412	0.1699865399
3413	0.1699524889
3414	0.1699252647
3415	0.1699038006
3416	0.1698958597
3417	0.1698715037
3418	0.1698541049
3419	0.1698313015
3420	0.1698066255
3421	0.1697842726
3422	0.169763887
3423	0.1697358806
3424	0.1697195959
3425	0.1696874412
3426	0.1696712394
3427	0.169644679
3428	0.1696280031
3429	0.1695994159
3430	0.1695832142
3431	0.1695402149
3432	0.1695244517
3433	0.1695086529
3434	0.1694885755
3435	0.1694644447
3436	0.1694385716
3437	0.1694199402
3438	0.1693940079
3439	0.1693662622
3440	0.16934577
3441	0.1693159739
3442	0.169282954
3443	0.1692469119
3444	0.1692108342
3445	0.169185696
3446	0.1691563148
3447	0.1691058605
3448	0.169076823
3449	0.1690649235
3450	0.1690366208
3451	0.1690167449
3452	0.1689866051
3453	0.1689676773
3454	0.1689280915
3455	0.1688995991
3456	0.168873809
3457	0.1688510531
3458	0.1688265785
3459	0.1687940091
3460	0.1687699375
3461	0.1687231219
3462	0.168703246
3463	0.1686683891
3464	0.1686379885
3465	0.1686190489
3466	0.1686040679
3467	0.1685910544
3468	0.1685679784
3469	0.1685470951
3470	0.1685128426
3471	0.1684715974
3472	0.168444717
3473	0.1684229447
3474	0.1684030925
3475	0.1683690178
3476	0.1683515479
3477	0.1683124954
3478	0.168277994
3479	0.1682594574
3480	0.1682480438
3481	0.1682178566
3482	0.1681907036
3483	0.1681728307
3484	0.1681605045
3485	0.1681306847
3486	0.1680920589
3487	0.1680703459
3488	0.1680488344
3489	0.1680284488
3490	0.168005124
3491	0.1679653959
3492	0.1679169446
3493	0.167896808
3494	0.1678832611
3495	0.167862674
3496	0.1678483686
3497	0.1678354617
3498	0.1678126228
3499	0.1677841778
3500	0.1677654634
3501	0.1677470335
3502	0.1677154714
3503	0.1676922058
3504	0.1676655861
3505	0.1676463265
3506	0.167623535
3507	0.1676013124
3508	0.1675846128
3509	0.1675583724
3510	0.1675393972
3511	0.167522911
3512	0.1675066737
3513	0.1674914201
3514	0.1674791413
3515	0.1674610788
3516	0.1674475319
3517	0.1674050896
3518	0.1673868375
3519	0.1673701972
3520	0.1673362647
3521	0.1673019056
3522	0.1672815793
3523	0.1672406423
3524	0.1672281976
3525	0.1672085706
3526	0.167179936
3527	0.1671572512
3528	0.1671273366
3529	0.167121292
3530	0.1670889833
3531	0.167081315
3532	0.1670706244
3533	0.167028277
3534	0.1670088634
3535	0.1669838436
3536	0.1669628299
3537	0.1669353213
3538	0.1669076823
3539	0.1668929146
3540	0.1668708105
3541	0.1668455182
3542	0.166815651
3543	0.166786495
3544	0.1667711465
3545	0.1667560944
3546	0.1667423223
3547	0.166719199
3548	0.1666988608
3549	0.1666799212
3550	0.1666602942
3551	0.1666437961
3552	0.1666147349
3553	0.1665741416
3554	0.1665413469
3555	0.1665216251
3556	0.1665044633
3557	0.1664789577
3558	0.1664500505
3559	0.1664319761
3560	0.1664100735
3561	0.1663962421
3562	0.1663814033
3563	0.1663551273
3564	0.1663250349
3565	0.1663076717
3566	0.1662810164
3567	0.1662483284
3568	0.1662330511
3569	0.1662128789
3570	0.1661948282
3571	0.1661743004
3572	0.1661442791
3573	0.1661194017
3574	0.1661054162
3575	0.1660806928
3576	0.1660394239
3577	0.1660212903
3578	0.1660047211
3579	0.1659985106
3580	0.1659735739
3581	0.1659481275
3582	0.1659231671
3583	0.165898254
3584	0.1658669883
3585	0.1658364811
3586	0.1658117814
3587	0.1657925929
3588	0.1657701806
3589	0.1657431105
3590	0.1657062862
3591	0.1656810294
3592	0.1656650647
3593	0.1656490881
3594	0.165604157
3595	0.1655920442
3596	0.1655830484
3597	0.1655648911
3598	0.1655446596
3599	0.1655254237
3600	0.1655009611
3601	0.1654790229
3602	0.1654600359
3603	0.1654263642
3604	0.1654141091
3605	0.165381836
3606	0.1653594119
3607	0.1653290469
3608	0.1653090643
3609	0.1652904684
3610	0.1652724296
3611	0.1652420172
3612	0.1652164642
3613	0.165192523
3614	0.1651683566
3615	0.1651441429
3616	0.1651236151
3617	0.1651129008
3618	0.1651044622
3619	0.16506298
3620	0.1650444433
3621	0.1650104042
3622	0.1649912631
3623	0.1649793281
3624	0.1649402874
3625	0.1649230308
3626	0.164910835
3627	0.1648934836
3628	0.1648687484
3629	0.164843065
3630	0.1648240779
3631	0.1648017724
3632	0.1647821216
3633	0.1647654814
3634	0.1647459847
3635	0.1647278155
3636	0.1646899008
3637	0.1646533134
3638	0.1646329634
3639	0.1646240388
3640	0.1646019585
3641	0.164589573
3642	0.1645686542
3643	0.1645457204
3644	0.1645083864
3645	0.164493441
3646	0.1644770259
3647	0.1644557751
3648	0.1644286458
3649	0.1644066957
3650	0.1643913592
3651	0.1643764256
3652	0.1643570356
3653	0.1643370886
3654	0.1643019472
3655	0.1642823557
3656	0.1642590072
3657	0.1642416676
3658	0.1642063129
3659	0.1641893289
3660	0.1641564513
3661	0.164139728
3662	0.1641065423
3663	0.1640862752
3664	0.1640596792
3665	0.1640436434
3666	0.1640057997
3667	0.163979417
3668	0.163938563
3669	0.1639020942
3670	0.1638822064
3671	0.1638553023
3672	0.1638354738
3673	0.1638134408
3674	0.1637906137
3675	0.1637651673
3676	0.1637474248
3677	0.1637237207
3678	0.1637047574
3679	0.1636879511
3680	0.1636647448
3681	0.1636348539
3682	0.1636069897
3683	0.1635722987
3684	0.1635508109
3685	0.1635254001
3686	0.1635023716
3687	0.1634872009
3688	0.1634718051
3689	0.1634480891
3690	0.1634282488
3691	0.1633991282
3692	0.163350357
3693	0.1633221609
3694	0.1632885366
3695	0.1632562516
3696	0.163234432
3697	0.1632076937
3698	0.1631706323
3699	0.1631577728
3700	0.1631442615
3701	0.1631188507
3702	0.1630953599
3703	0.1630709802
3704	0.1630467901
3705	0.1630228016
3706	0.1630054146
3707	0.1629585041
3708	0.1629427764
3709	0.1629236354
3710	0.1629029417
3711	0.162890414
3712	0.1628555927
3713	0.1628357286
3714	0.1628227862
3715	0.1628109341
3716	0.1627757809
3717	0.1627450366
3718	0.1627372735
3719	0.1627151339
3720	0.1626893082
3721	0.1626669908
3722	0.1626490468
3723	0.1626357369
3724	0.1626153632
3725	0.162592951
3726	0.1625739521
3727	0.1625507339
3728	0.1625195275
3729	0.1625100695
3730	0.1624894588
3731	0.1624706258
3732	0.1624471588
3733	0.1624078573
3734	0.1623807517
3735	0.1623690418
3736	0.1623369109
3737	0.162313029
3738	0.1622907708
3739	0.1622634637
3740	0.1622482338
3741	0.16222306
3742	0.1621969143
3743	0.1621794444
3744	0.1621588692
3745	0.1621402852
3746	0.1621144595
3747	0.1621006637
3748	0.1620771611
3749	0.1620657002
3750	0.1620298003
3751	0.1619962115
3752	0.1619801401
3753	0.1619520981
3754	0.1619247199
3755	0.1618987402
3756	0.1618802391
3757	0.1618659336
3758	0.1618275448
3759	0.1618018021
3760	0.1617934109
3761	0.1617713542
3762	0.1617504235
3763	0.1617280586
3764	0.1617081471
3765	0.1616932491
3766	0.1616691302
3767	0.1616474764
3768	0.1616168033
3769	0.1616034816
3770	0.1615561207
3771	0.1615353915
3772	0.1615256135
3773	0.1615033909
3774	0.1614761193
3775	0.1614599176
3776	0.1614324919
3777	0.161417262
3778	0.1613863755
3779	0.161368313
3780	0.161329533
3781	0.1612913338
3782	0.1612792566
3783	0.1612596888
3784	0.1612381181
3785	0.1612263253
3786	0.1612002981
3787	0.1611778859
3788	0.1611527951
3789	0.1611058017
3790	0.1610872887
3791	0.161035673
3792	0.1610095748
3793	0.1609832869
3794	0.1609626169
3795	0.1609480389
3796	0.1609360209
3797	0.1609168205
3798	0.1609024914
3799	0.1608897386
3800	0.160875042
3801	0.160850129
3802	0.1608269226
3803	0.1608043682
3804	0.160771858
3805	0.1607484738
3806	0.1607195667
3807	0.1607006389
3808	0.1606864638
3809	0.1606732251
3810	0.1606466409
3811	0.1606355237
3812	0.1606166433
3813	0.160601686
3814	0.1605736678
3815	0.1605514689
3816	0.160528464
3817	0.1605139097
3818	0.1604909167
3819	0.1604637043
3820	0.1604394669
3821	0.1604189391
3822	0.1604063522
3823	0.1603830155
3824	0.1603684849
3825	0.1603587306
3826	0.1603427896
3827	0.1603232693
3828	0.1603017578
3829	0.1602867412
3830	0.1602454723
3831	0.1602141829
3832	0.1601991308
3833	0.1601754503
3834	0.16015369
3835	0.1601371682
3836	0.1601150048
3837	0.1600953304
3838	0.1600844028
3839	0.1600489177
3840	0.1600366508
3841	0.160010517
3842	0.1599915893
3843	0.1599748423
3844	0.1599606554
3845	0.1599458048
3846	0.1599269482
3847	0.1599046781
3848	0.159851889
3849	0.1598301168
3850	0.1598136543
3851	0.159791408
3852	0.1597732743
3853	0.1597372322
3854	0.1597118451
3855	0.1596803423
3856	0.1596549433
3857	0.1596408157
3858	0.1596270199
3859	0.1596141722
3860	0.1595945571
3861	0.159571647
3862	0.1595538689
3863	0.1595447547
3864	0.1595343249
3865	0.1595064726
3866	0.1594931271
3867	0.1594498197
3868	0.1594252385
3869	0.1594168591
3870	0.1594025418
3871	0.1593819074
3872	0.15936503
3873	0.1593512461
3874	0.1593276012
3875	0.1593111506
3876	0.1592789959
3877	0.1592469598
3878	0.1592182304
3879	0.1591995516
3880	0.159184132
3881	0.1591659628
3882	0.1591362971
3883	0.1591227265
3884	0.1591015824
3885	0.1590816354
3886	0.1590630751
3887	0.1590356849
3888	0.1590056281
3889	0.1589895804
3890	0.1589703682
3891	0.1589499234
3892	0.1589405484
3893	0.1589196651
3894	0.1589080145
3895	0.1588827341
3896	0.1588546566
3897	0.1588098676
3898	0.158789565
3899	0.1587819442
3900	0.1587558222
3901	0.1587331966
3902	0.1587152763
3903	0.1586913351
3904	0.1586634117
3905	0.1586297044
3906	0.1586138819
3907	0.158583031
3908	0.1585481504
3909	0.1585364761
3910	0.1585216729
3911	0.1585020814
3912	0.1584745609
3913	0.1584456774
3914	0.1584079168
3915	0.1583859905
3916	0.1583690657
3917	0.1583428727
3918	0.158323779
3919	0.1582933547
3920	0.1582642579
3921	0.1582530577
3922	0.1582246128
3923	0.1582168023
3924	0.1582019991
3925	0.1581782831
3926	0.1581610383
3927	0.1581347268
3928	0.1581216421
3929	0.1581052625
3930	0.1580741627
3931	0.1580489534
3932	0.1580388554
3933	0.1580223099
3934	0.1580097942
3935	0.1579934383
3936	0.1579822381
3937	0.157960774
3938	0.1579160088
3939	0.1578869001
3940	0.1578690628
3941	0.1578533469
3942	0.1578422179
3943	0.1578204693
3944	0.1578100514
3945	0.1577894643
3946	0.1577750404
3947	0.1577526281
3948	0.1577415939
3949	0.1577180201
3950	0.1576826891
3951	0.1576683481
3952	0.1576372127
3953	0.157613556
3954	0.1575981958
3955	0.1575670959
3956	0.1575475163
3957	0.1575186092
3958	0.1575018029
3959	0.1574743417
3960	0.1574357988
3961	0.1574147495
3962	0.1573866127
3963	0.1573546714
3964	0.157337083
3965	0.1573257761
3966	0.1573123359
3967	0.1572825635
3968	0.1572537511
3969	0.1572287551
3970	0.1572089266
3971	0.1572029532
3972	0.1571811217
3973	0.157157062
3974	0.1571421521
3975	0.1571278111
3976	0.1571101634
3977	0.157089766
3978	0.1570633478
3979	0.1570454511
3980	0.1570198625
3981	0.156989782
3982	0.1569745403
3983	0.1569558733
3984	0.1569448982
3985	0.1569233868
3986	0.1569081924
3987	0.1568957596
3988	0.1568723281
3989	0.1568464076
3990	0.1568211035
3991	0.1567879769
3992	0.156771953
3993	0.1567514489
3994	0.1567323908
3995	0.1567150275
3996	0.1566889885
3997	0.1566808225
3998	0.1566688163
3999	0.1566535864
4000	0.1566411892
4001	0.1566204243
4002	0.1565959143
4003	0.156572625
4004	0.1565598366
4005	0.1565464082
4006	0.1565124876
4007	0.156494034
4008	0.1564764692
4009	0.1564400715
4010	0.1564262876
4011	0.1563991108
4012	0.1563773623
4013	0.1563604612
4014	0.1563528048
4015	0.1563240991
4016	0.1562988542
4017	0.1562820954
4018	0.1562580357
4019	0.1562458281
4020	0.1562279552
4021	0.156216589
4022	0.1561978746
4023	0.1561731749
4024	0.1561472426
4025	0.1561317283
4026	0.156116368
4027	0.1561026433
4028	0.1560880416
4029	0.1560712116
4030	0.1560516439
4031	0.1560286983
4032	0.1560065112
4033	0.1559844427
4034	0.1559467057
4035	0.1559318077
4036	0.1559102251
4037	0.1558972826
4038	0.1558604109
4039	0.1558480373
4040	0.155824831
4041	0.1558001194
4042	0.1557779442
4043	0.1557656418
4044	0.1557545008
4045	0.1557425777
4046	0.1557174869
4047	0.155693842
4048	0.1556640104
4049	0.1556245311
4050	0.1556043471
4051	0.1555776444
4052	0.1555626989
4053	0.1555356881
4054	0.1555237886
4055	0.1555102891
4056	0.1554959126
4057	0.1554643031
4058	0.1554414642
4059	0.1554270521
4060	0.1554076147
4061	0.155388201
4062	0.1553667132
4063	0.155353996
4064	0.1553320341
4065	0.1553232043
4066	0.1552922349
4067	0.1552692656
4068	0.1552499112
4069	0.1552186573
4070	0.1551960317
4071	0.1551785262
4072	0.1551577732
4073	0.1551392959
4074	0.1551032182
4075	0.1550856771
4076	0.1550626723
4077	0.155048675
4078	0.1550404023
4079	0.1550247338
4080	0.155009575
4081	0.1549935274
4082	0.1549802056
4083	0.1549582319
4084	0.1549472688
4085	0.154932264
4086	0.1549197838
4087	0.1548988886
4088	0.154885638
4089	0.1548708822
4090	0.1548562331
4091	0.1548418684
4092	0.1548160664
4093	0.1548055418
4094	0.1547786613
4095	0.1547591647
4096	0.1547329124
4097	0.1547129061
4098	0.1546917739
4099	0.1546813796
4100	0.1546676431
4101	0.1546381551
4102	0.1546289224
4103	0.1546104213
4104	0.1546017337
4105	0.1545852949
4106	0.1545725421
4107	0.1545449742
4108	0.1545148937
4109	0.1544783419
4110	0.1544550289
4111	0.154437393
4112	0.154423858
4113	0.1544016117
4114	0.1543905656
4115	0.1543793772
4116	0.1543571664
4117	0.1543355246
4118	0.1543100782
4119	0.154292952
4120	0.1542772006
4121	0.1542530105
4122	0.1542396058
4123	0.1542121683
4124	0.1541842449
4125	0.1541596874
4126	0.154154354
4127	0.1541377611
4128	0.1541165459
4129	0.1540892743
4130	0.1540787615
4131	0.1540584826
4132	0.1540377889
4133	0.1540110151
4134	0.1539934859
4135	0.1539794294
4136	0.1539571593
4137	0.1539395472
4138	0.1539131645
4139	0.1539004591
4140	0.1538906693
4141	0.1538785328
4142	0.1538571042
4143	0.1538366713
4144	0.1538135835
4145	0.1537965639
4146	0.1537819622
4147	0.153755781
4148	0.1537418429
4149	0.153718767
4150	0.1536937236
4151	0.1536784344
4152	0.1536557496
4153	0.1536413375
4154	0.1536165785
4155	0.1535982671
4156	0.1535818638
4157	0.1535749541
4158	0.1535617983
4159	0.1535427994
4160	0.1535242746
4161	0.1534920607
4162	0.1534651684
4163	0.1534553312
4164	0.1534411087
4165	0.1534280359
4166	0.1534174401
4167	0.1533957983
4168	0.1533765505
4169	0.1533547427
4170	0.1533365617
4171	0.1533142679
4172	0.1532913461
4173	0.1532795177
4174	0.1532693012
4175	0.1532478964
4176	0.1532369807
4177	0.1532168796
4178	0.153187759
4179	0.1531714862
4180	0.1531476754
4181	0.1531293402
4182	0.1531097843
4183	0.1530801897
4184	0.1530481299
4185	0.1530361119
4186	0.1530232169
4187	0.1530127041
4188	0.1529861673
4189	0.1529725137
4190	0.1529481815
4191	0.1529279026
4192	0.1528961153
4193	0.1528751253
4194	0.1528695075
4195	0.152850722
4196	0.1528423544
4197	0.1528242563
4198	0.1528141228
4199	0.1527954913
4200	0.1527727946
4201	0.1527564151
4202	0.152728302
4203	0.1527137477
4204	0.1526956377
4205	0.1526838331
4206	0.1526673587
4207	0.1526506236
4208	0.1526399449
4209	0.1526162408
4210	0.1526022079
4211	0.1525773186
4212	0.152553247
4213	0.1525358482
4214	0.1525188168
4215	0.1524966535
4216	0.152469453
4217	0.1524532512
4218	0.1524337309
4219	0.1524180269
4220	0.1524096238
4221	0.1523846633
4222	0.1523526153
4223	0.1523284134
4224	0.1523146058
4225	0.152296804
4226	0.1522808156
4227	0.1522662494
4228	0.1522421186
4229	0.1522276709
4230	0.1522184026
4231	0.1521958007
4232	0.1521773352
4233	0.1521594267
4234	0.1521414946
4235	0.1521226024
4236	0.1521025842
4237	0.1520729067
4238	0.1520526871
4239	0.1520356794
4240	0.1520077677
4241	0.1519968638
4242	0.1519773317
4243	0.1519611299
4244	0.1519432096
4245	0.1519325783
4246	0.1519121335
4247	0.1518908116
4248	0.1518669771
4249	0.1518552673
4250	0.1518378566
4251	0.151826206
4252	0.1518173999
4253	0.1517847238
4254	0.1517760125
4255	0.1517567292
4256	0.1517325273
4257	0.1517034068
4258	0.1516892199
4259	0.1516647217
4260	0.1516400457
4261	0.1516291418
4262	0.1516162704
4263	0.1515886551
4264	0.1515781186
4265	0.1515634458
4266	0.15154997
4267	0.1515381416
4268	0.1515157294
4269	0.1514971809
4270	0.1514783717
4271	0.1514629403
4272	0.1514454941
4273	0.1514102697
4274	0.1513959999
4275	0.151365623
4276	0.1513409589
4277	0.1513238801
4278	0.1513122532
4279	0.151303056
4280	0.1512928751
4281	0.151271648
4282	0.1512519499
4283	0.1512276769
4284	0.1512140115
4285	0.1511792612
4286	0.1511656195
4287	0.1511522859
4288	0.1511227861
4289	0.1511055177
4290	0.1510921011
4291	0.1510797513
4292	0.1510597569
4293	0.1510239281
4294	0.1510113293
4295	0.1509903512
4296	0.1509739953
4297	0.1509645255
4298	0.1509543091
4299	0.150938534
4300	0.1509234937
4301	0.1509078608
4302	0.1508983555
4303	0.1508869064
4304	0.150866509
4305	0.1508604289
4306	0.1508488494
4307	0.1508336432
4308	0.1508223838
4309	0.1508037642
4310	0.1507871713
4311	0.1507648894
4312	0.1507489721
4313	0.1507366341
4314	0.1507223642
4315	0.1507020379
4316	0.1506847813
4317	0.1506731426
4318	0.1506590861
4319	0.1506434058
4320	0.1506290885
4321	0.1506089281
4322	0.1505867529
4323	0.1505714164
4324	0.1505596236
4325	0.1505360735
4326	0.1505233681
4327	0.1504971039
4328	0.1504789584
4329	0.1504690619
4330	0.1504600662
4331	0.1504434496
4332	0.1504329013
4333	0.150409849
4334	0.1503974162
4335	0.1503837982
4336	0.1503766988
4337	0.150362583
4338	0.1503322654
4339	0.1503008456
4340	0.150286955
4341	0.1502792393
4342	0.1502537218
4343	0.1502312859
4344	0.1502097981
4345	0.1501947104
4346	0.1501779516
4347	0.1501490563
4348	0.1501383894
4349	0.1501216543
4350	0.1501070763
4351	0.1500966109
4352	0.1500809188
4353	0.1500469863
4354	0.1500356083
